LON	LAT	x	y	distance (km)	QL_bed	A_basal_unit	QLEDC12590	A_QLEDC14100	QLEDC14850	QLEDC15710	A_QLEDC17670	QLEDC18725	A_QLEDC21170	QLEDC22200	A_QLEDC23240	A_QLEDC24650	A_QLEDC25500	QLEDC26790	QLEDC27040	QLEDC29300	QLLDC_LINE1001_START25870	QLLDC_LINE1001_START26260	A_QLECD31150	A_QLEDC32850	QLLDC_LINE1001_START27750_A
122.534309	-75.294312	1354209.064	-863866.7774	37.9	2863.42	2733.06	1016.84	1135.45	1193.77	1257.92	1409.94	1487.29	1613.15	1733	1806.75	1903.79	1953	2039.1	2062.43	2179.27	2225.81	2259.59	2283.85	2317.65	2390.88
122.531441	-75.294991	1354189.11	-863758.6824	38	2850.59	2734.86	1016.29	1134.24	1192.33	1256.75	1407.82	1485.47	1610.58	1731.2	1803.86	1900.32	1949.25	2035.4	2058.7	2175.83	2222.25	2255.59	2279.53	2312.77	2384.85
122.528572	-75.295631	1354172.794	-863652.8829	38.1	2838.38	2728.33	1014.7	1133.01	1191.14	1255.32	1406.06	1483.49	1607.84	1728.33	1800.79	1897.42	1946.06	2031.73	2055.19	2172.9	2217.77	2250.62	2275.32	2308.02	2380.38
122.525749	-75.296326	1354150.658	-863544.91	38.2	2830.64	2715.26	1012.87	1131.75	1189.19	1253.26	1404.45	1481.22	1605.41	1727.56	1797.63	1894.19	1942.79	2028.34	2051.59	2166.83	2212.17	2246.09	2271.01	2303.13	2376.07
122.522881	-75.29705	1354126.494	-863434.1568	38.3	2828.33	2702.11	1012.13	1130.45	1188.29	1252.5	1402.45	1479.27	1603.28	1722.48	1794.39	1890.87	1939.02	2024.54	2047.89	2162.99	2208.71	2242.39	2265.85	2298.12	2371.11
122.519989	-75.297729	1354106.873	-863325.5115	38.4	2829.92	2695.03	1010.29	1129.18	1186.5	1250.33	1400.57	1477.43	1601.05	1719.47	1791.23	1887.75	1935.86	2021.33	2044.28	2159.54	2206.57	2239.53	2262.25	2293.23	2366.75
122.517082	-75.298355	1354092.404	-863219.661	38.5	2834.74	2692.74	1009.42	1127.95	1184.9	1248.69	1399.29	1475.42	1598.54	1717.14	1788.16	1884.93	1932.96	2017.91	2041.01	2155.06	2202.65	2234.22	2257.56	2288.48	2362.67
122.514076	-75.299042	1354073.74	-863107.8551	38.6	2835.48	2692.91	1010.02	1126.65	1183.57	1247.14	1397.58	1473.14	1596.99	1714.54	1784.99	1881.75	1929.6	2013.97	2037.58	2151.73	2196.41	2229.33	2253.62	2283.47	2357.95
122.5112	-75.299759	1354050.318	-862997.346	38.7	2836.76	2695.96	1007.04	1125.35	1181.86	1245.72	1395.62	1471.4	1594.46	1713.51	1781.94	1878.86	1926.24	2010.33	2034.14	2147.2	2193.94	2225.14	2247.3	2278.45	2352.41
122.508316	-75.300446	1354029.802	-862888.4322	38.8	2830.62	2684.99	1007.2	1124.08	1180.93	1244.54	1393.24	1469.46	1591.96	1709.19	1778.97	1876.04	1923.44	2006.82	2030.8	2142.2	2188.05	2220.88	2240.18	2273.56	2346.38
122.505386	-75.301224	1354001.499	-862773.0375	38.9	2805.11	2667.14	1004.49	1122.72	1179.08	1242.39	1391.83	1467.66	1589.37	1706.51	1775.76	1873	1918.97	2003.14	2027.19	2138.74	2182.78	2215.84	2236.59	2268.7	2341.27
122.502663	-75.302025	1353967.93	-862661.1754	39	2791.06	2649.14	1003.02	1121.35	1178.38	1242.25	1389.89	1464.94	1586.28	1703.96	1772.09	1869.57	1916.54	1998.9	2024.46	2134.91	2177.95	2211.34	2233.24	2264.82	2336.76
122.499344	-75.302589	1353965.391	-862549.2911	39.1	2772.38	2633.55	1005.02	1120.08	1176.5	1239.91	1388.27	1463.23	1585.16	1701.62	1769.58	1865.56	1914.42	1996.09	2020.28	2130.95	2175.78	2205.38	2230.21	2261.23	2331.58
122.496262	-75.303207	1353954.248	-862439.8082	39.2	2754.8	2617.81	1002.34	1118.82	1175.59	1238.82	1387.13	1461.68	1584.45	1700.15	1766.61	1862.24	1912.31	1993.05	2016.34	2127.76	2173.42	2203.69	2226.35	2257.63	2329.73
122.492966	-75.303696	1353958.33	-862332.9216	39.3	2740.67	2606.25	1002.05	1117.59	1174.51	1237.41	1385.2	1460.32	1583.76	1697.12	1763.72	1860.68	1910.26	1990.62	2014.03	2127.57	2168.49	2200.48	2223.12	2254.14	2326.99
122.4897	-75.304291	1353952.082	-862220.4613	39.4	2736.06	2597.47	1000.13	nan	1173.41	1237.9	nan	1459.05	1583.04	1695.47	nan	1860.48	1908.09	nan	2011.59	2124.96	2163.71	2196.46	2219.87	2250.45	2319.63
122.486877	-75.305222	1353907.874	-862098.5516	39.5	2732.22	2594.89	1001.19	1114.57	1171.88	1235.88	1382.46	1457.15	1581.74	1693.65	1763.45	1855.42	1907.11	1985.93	2009.17	2119.95	2163.32	2194.41	2217.57	2251.08	2316.17
122.483887	-75.306061	1353874.737	-861978.1566	39.6	2726.37	2593.44	999.79	1113.29	1170.87	1235.3	1381.19	1455.95	1579.08	1691.94	1762.76	1854.62	1903.87	1983.98	2007.37	2117.24	2160.44	2191.69	2215.15	2247.73	2314.19
122.48085	-75.306816	1353850.12	-861861.6364	39.7	2728.54	2596.24	998.15	1112.41	1169.64	1233.84	1380.41	1455.29	1576.7	1691.16	1760.64	1852.48	1900.86	1982.44	2006.55	2115.24	2158.16	2190.63	2212.84	2247.63	2312.23
122.477669	-75.307579	1353826.916	-861741.2445	39.8	2738.51	2598.5	998.4	1111.17	1169.59	1232.96	1379.96	1454.33	1578.44	1689.39	1759.01	1851.63	1899.4	1980.55	2004.16	2114.07	2157.13	2189.34	2210.48	2247.79	2310.75
122.474518	-75.308342	1353803.251	-861621.5668	39.9	2740.38	2597.65	996.53	1110.6	1168.88	1231.98	1379.33	1453.46	1576.37	1689.13	1757.02	1849.9	1897.94	1979.45	2003.45	2113.27	2156.22	2187.46	2208.12	2246.26	2308.8
122.471306	-75.30909	1353781.892	-861501.3421	40	2743.7	2616.36	997.05	1109.76	1167.86	1231.25	1378.04	1452.6	1573.04	1687.29	1756.13	1848.1	1896.48	1976.69	2001.19	2110.22	2153.45	2185.65	2205.76	2243.09	2307.6
122.468063	-75.309792	1353765.273	-861383.1159	40.1	2748.98	2624	996.44	1108.93	1167.7	1231.58	1377.51	1451.67	1571.47	1686.43	1754.87	1846.35	1894.97	1976.54	1999.4	2109.52	2151.49	2184.58	2204.2	2240.01	2305.58
122.464783	-75.310562	1353742.868	-861259.9911	40.2	2749.63	2627.53	995.43	1108.06	1167.27	1229.82	1376.15	1451.03	1573.76	1684.77	1753.59	1844.58	1892.95	1974.82	1997.79	2107.7	2150.77	2183.01	2203.07	2237.8	2305.25
122.461548	-75.311378	1353715.494	-861135.2095	40.3	2749.82	2627.97	994.88	1107.71	1166.36	1228.84	1375.25	1450.58	1573.76	1685.72	1752.41	1843.85	1890.47	1974.27	1997.45	2107.14	2149.47	2181.57	2201.91	2237.45	2303.52
122.458183	-75.312202	1353689.318	-861006.8885	40.4	2742.37	2630.58	993.25	1107.71	1165.96	1229.12	1374.53	1449.08	1575.96	1684.62	1751.17	1843.1	1888.19	1972.08	1996.84	2106.96	2148.3	2181.2	2200.73	2237.09	2302.49
122.454979	-75.313141	1353650.001	-860875.5652	40.5	2741.67	2653.85	994.69	1107.71	1165.78	1228.32	1374.17	1449.42	1573	1682.8	1750.99	1842.11	1889.57	1972.23	1995.07	2104.09	2147.38	2179.55	2199.5	2235.96	2301.03
122.451462	-75.313828	1353638.849	-860751.7806	40.6	2754.58	2648.86	994.99	1107.85	1165.86	1227.61	1373.84	1448.65	1573	1681.61	1750.07	1841.6	1890.82	1971.36	1993.19	2103.51	2146.68	2178.23	2198.37	2234.84	2300.25
122.447983	-75.314583	1353620.782	-860624.8711	40.7	2758.91	2647.86	994.51	1107.71	1166.22	1228.59	1373.5	1447.98	1573	1680.61	1748.63	1840.92	1889.74	1969.49	1994.37	2102.93	2146.75	2177.07	2197.18	2233.4	2299.66
122.444534	-75.315346	1353601.51	-860498.2021	40.8	2757.41	2633.29	995.64	1107.4	1164.98	1227.44	1373.21	1447.96	1571.82	1680.65	1747.92	1839.65	1887.26	1969.22	1992.22	2101.41	2145.1	2176.44	2197.18	2231.96	2299.01
122.44101	-75.316208	1353574.13	-860363.9046	40.9	2763.65	2626.45	993.8	1107.71	1164.49	1226.48	1373.25	1447.53	1570.46	1679.56	1746.92	1838.52	1884.96	1968.59	1992.46	2100.56	2143.55	2174.85	2197.18	2230.34	2298.29
122.437492	-75.317032	1353550.189	-860232.0055	41	2793.9	2619.84	992.45	1108.02	1164.22	1226.15	1373.44	1446.72	1573	1678.83	1746.08	1837.41	1885.58	1967.35	1990.7	2099.72	2142.89	2174.73	2197.18	2228.66	2297.22
122.434013	-75.317955	1353516.429	-860095.1729	41.1	2798.43	2607.57	993.94	1107.86	1164.36	1226.44	1372.84	1446.47	1570.58	1678.04	1745.57	1836.13	1886.25	1966.44	1990.05	2099.75	2141.55	2173.43	2197	2226.98	2296.06
122.455544	-75.312981	1353656.415	-860898.3916	41.3	2741.85	2653.36	993.01	1107.71	1166.12	1227.89	1374.23	1449.27	1573	1683.03	1751.11	1842.45	1889.33	1971.64	1995.32	2104.22	2148.4	2177.78	2200.01	2236.63	2301.15
