#depth (m)	ice-age (yr b1950)	origin	thinning
2602.05	343.501	NaN	NaN
2602.6	343.8326667	NaN	NaN
2603.15	344.1643333	NaN	NaN
2603.7	344.496	NaN	NaN
2604.25	344.8103333	NaN	NaN
2604.8	345.1246667	NaN	NaN
2605.35	345.439	NaN	NaN
2605.9	345.752	NaN	NaN
2606.45	346.065	NaN	NaN
2607	346.378	NaN	NaN
2607.55	346.6813333	NaN	NaN
2608.1	346.9846667	NaN	NaN
2608.65	347.288	NaN	NaN
2609.2	347.586	NaN	NaN
2609.75	347.884	NaN	NaN
2610.3	348.182	NaN	NaN
2610.85	348.475	NaN	NaN
2611.4	348.768	NaN	NaN
2611.95	349.061	NaN	NaN
2612.5	349.35	NaN	NaN
2613.05	349.639	NaN	NaN
2613.6	349.928	NaN	NaN
2614.15	350.2066667	NaN	NaN
2614.7	350.4853333	NaN	NaN
2615.25	350.764	NaN	NaN
2615.8	351.0376667	NaN	NaN
2616.35	351.3113333	NaN	NaN
2616.9	351.585	NaN	NaN
2617.45	351.867	NaN	NaN
2618	352.149	NaN	NaN
2618.55	352.431	NaN	NaN
2619.1	352.718	NaN	NaN
2619.65	353.005	NaN	NaN
2620.2	353.292	NaN	NaN
2620.75	353.5776667	NaN	NaN
2621.3	353.8633333	NaN	NaN
2621.85	354.149	NaN	NaN
2622.4	354.431	NaN	NaN
2622.95	354.713	NaN	NaN
2623.5	354.995	NaN	NaN
2624.05	355.279	NaN	NaN
2624.6	355.563	NaN	NaN
2625.15	355.847	NaN	NaN
2625.7	356.1646667	NaN	NaN
2626.25	356.4823333	NaN	NaN
2626.8	356.8	NaN	NaN
2627.35	357.114	NaN	NaN
2627.9	357.428	NaN	NaN
2628.45	357.742	NaN	NaN
2629	358.0546667	NaN	NaN
2629.55	358.3673333	NaN	NaN
2630.1	358.68	NaN	NaN
2630.65	359.0026667	NaN	NaN
2631.2	359.3253333	NaN	NaN
2631.75	359.648	NaN	NaN
2632.3	359.9626667	NaN	NaN
2632.85	360.2773333	NaN	NaN
2633.4	360.592	NaN	NaN
2633.95	360.8966667	NaN	NaN
2634.5	361.2013333	NaN	NaN
2635.05	361.506	NaN	NaN
2635.6	361.8133333	NaN	NaN
2636.15	362.1206667	NaN	NaN
2636.7	362.428	NaN	NaN
2637.25	362.7216667	NaN	NaN
2637.8	363.0153333	NaN	NaN
2638.35	363.309	NaN	NaN
2638.9	363.598	NaN	NaN
2639.45	363.887	NaN	NaN
2640	364.176	NaN	NaN
2640.55	364.4626667	NaN	NaN
2641.1	364.7493333	NaN	NaN
2641.65	365.036	NaN	NaN
2642.2	365.3433333	NaN	NaN
2642.75	365.6506667	NaN	NaN
2643.3	365.958	NaN	NaN
2643.85	366.2516667	NaN	NaN
2644.4	366.5453333	NaN	NaN
2644.95	366.839	NaN	NaN
2645.5	367.1396667	NaN	NaN
2646.05	367.4403333	NaN	NaN
2646.6	367.741	NaN	NaN
2647.15	368.034	NaN	NaN
2647.7	368.327	NaN	NaN
2648.25	368.62	NaN	NaN
2648.8	368.925	NaN	NaN
2649.35	369.23	NaN	NaN
2649.9	369.535	NaN	NaN
2650.45	369.8386667	NaN	NaN
2651	370.1423333	NaN	NaN
2651.55	370.446	NaN	NaN
2652.1	370.7353333	NaN	NaN
2652.65	371.0246667	NaN	NaN
2653.2	371.314	NaN	NaN
2653.75	371.5896667	NaN	NaN
2654.3	371.8653333	NaN	NaN
2654.85	372.141	NaN	NaN
2655.4	372.4166667	NaN	NaN
2655.95	372.6923333	NaN	NaN
2656.5	372.968	NaN	NaN
2657.05	373.221	NaN	NaN
2657.6	373.474	NaN	NaN
2658.15	373.727	NaN	NaN
2658.7	374.0026667	NaN	NaN
2659.25	374.2783333	NaN	NaN
2659.8	374.554	NaN	NaN
2660.35	374.869	NaN	NaN
2660.9	375.184	NaN	NaN
2661.45	375.499	NaN	NaN
2662	375.816	NaN	NaN
2662.55	376.133	NaN	NaN
2663.1	376.45	NaN	NaN
2663.65	376.754	NaN	NaN
2664.2	377.058	NaN	NaN
2664.75	377.362	NaN	NaN
2665.3	377.6576667	NaN	NaN
2665.85	377.9533333	NaN	NaN
2666.4	378.249	NaN	NaN
2666.95	378.545	NaN	NaN
2667.5	378.841	NaN	NaN
2668.05	379.137	NaN	NaN
2668.6	379.42	NaN	NaN
2669.15	379.703	NaN	NaN
2669.7	379.986	NaN	NaN
2670.25	380.253	NaN	NaN
2670.8	380.52	NaN	NaN
2671.35	380.787	NaN	NaN
2671.9	381.0553333	NaN	NaN
2672.45	381.3236667	NaN	NaN
2673	381.592	NaN	NaN
2673.55	381.8493333	NaN	NaN
2674.1	382.1066667	NaN	NaN
2674.65	382.364	NaN	NaN
2675.2	382.6366667	NaN	NaN
2675.75	382.9093333	NaN	NaN
2676.3	383.182	NaN	NaN
2676.85	383.4706667	NaN	NaN
2677.4	383.7593333	NaN	NaN
2677.95	384.048	NaN	NaN
2678.5	384.3413333	NaN	NaN
2679.05	384.6346667	NaN	NaN
2679.6	384.928	NaN	NaN
2680.15	385.2003333	NaN	NaN
2680.7	385.4726667	NaN	NaN
2681.25	385.745	NaN	NaN
2681.8	386.0106667	NaN	NaN
2682.35	386.2763333	NaN	NaN
2682.9	386.542	NaN	NaN
2683.45	386.792	NaN	NaN
2684	387.042	NaN	NaN
2684.55	387.292	NaN	NaN
2685.1	387.5723333	NaN	NaN
2685.65	387.8526667	NaN	NaN
2686.2	388.133	NaN	NaN
2686.75	388.4423333	NaN	NaN
2687.3	388.7516667	NaN	NaN
2687.85	389.061	NaN	NaN
2688.4	389.394	NaN	NaN
2688.95	389.727	NaN	NaN
2689.5	390.06	NaN	NaN
2690.05	390.369	NaN	NaN
2690.6	390.678	NaN	NaN
2691.15	390.987	NaN	NaN
2691.7	391.2863333	NaN	NaN
2692.25	391.5856667	NaN	NaN
2692.8	391.885	NaN	NaN
2693.35	392.1753333	NaN	NaN
2693.9	392.4656667	NaN	NaN
2694.45	392.756	NaN	NaN
2695	393.0256667	NaN	NaN
2695.55	393.2953333	NaN	NaN
2696.1	393.565	NaN	NaN
2696.65	393.8153333	NaN	NaN
2697.2	394.0656667	NaN	NaN
2697.75	394.316	NaN	NaN
2698.3	394.56	NaN	NaN
2698.85	394.804	NaN	NaN
2699.4	395.048	NaN	NaN
2699.95	395.2743333	NaN	NaN
2700.5	395.5006667	NaN	NaN
2701.05	395.727	NaN	NaN
2701.6	395.955	NaN	NaN
2702.15	396.183	NaN	NaN
2702.7	396.411	NaN	NaN
2703.25	396.627	NaN	NaN
2703.8	396.843	NaN	NaN
2704.35	397.059	NaN	NaN
2704.9	397.2673333	NaN	NaN
2705.45	397.4756667	NaN	NaN
2706	397.684	NaN	NaN
2706.55	397.8886667	NaN	NaN
2707.1	398.0933333	NaN	NaN
2707.65	398.298	NaN	NaN
2708.2	398.5093333	NaN	NaN
2708.75	398.7206667	NaN	NaN
2709.3	398.932	NaN	NaN
2709.85	399.132	NaN	NaN
2710.4	399.332	NaN	NaN
2710.95	399.532	NaN	NaN
2711.5	399.7316667	NaN	NaN
2712.05	399.9313333	NaN	NaN
2712.6	400.131	NaN	NaN
2713.15	400.3173333	NaN	NaN
2713.7	400.5036667	NaN	NaN
2714.25	400.69	NaN	NaN
2714.8	400.8796667	NaN	NaN
2715.35	401.0693333	NaN	NaN
2715.9	401.259	NaN	NaN
2716.45	401.4383333	NaN	NaN
2717	401.6176667	NaN	NaN
2717.55	401.797	NaN	NaN
2718.1	401.975	NaN	NaN
2718.65	402.153	NaN	NaN
2719.2	402.331	NaN	NaN
2719.75	402.5093333	NaN	NaN
2720.3	402.6876667	NaN	NaN
2720.85	402.866	NaN	NaN
2721.4	403.0366667	NaN	NaN
2721.95	403.2073333	NaN	NaN
2722.5	403.378	NaN	NaN
2723.05	403.5523333	NaN	NaN
2723.6	403.7266667	NaN	NaN
2724.15	403.901	NaN	NaN
2724.7	404.0786667	NaN	NaN
2725.25	404.2563333	NaN	NaN
2725.8	404.434	NaN	NaN
2726.35	404.615	NaN	NaN
2726.9	404.796	NaN	NaN
2727.45	404.977	NaN	NaN
2728	405.155	NaN	NaN
2728.55	405.333	NaN	NaN
2729.1	405.511	NaN	NaN
2729.65	405.6826667	NaN	NaN
2730.2	405.8543333	NaN	NaN
2730.75	406.026	NaN	NaN
2731.3	406.2066667	NaN	NaN
2731.85	406.3873333	NaN	NaN
2732.4	406.568	NaN	NaN
2732.95	406.7413333	NaN	NaN
2733.5	406.9146667	NaN	NaN
2734.05	407.088	NaN	NaN
2734.6	407.2663333	NaN	NaN
2735.15	407.4446667	NaN	NaN
2735.7	407.623	NaN	NaN
2736.25	407.803	NaN	NaN
2736.8	407.983	NaN	NaN
2737.35	408.163	NaN	NaN
2737.9	408.3526667	NaN	NaN
2738.45	408.5423333	NaN	NaN
2739	408.732	NaN	NaN
2739.55	408.9166667	NaN	NaN
2740.1	409.1013333	NaN	NaN
2740.65	409.286	NaN	NaN
2741.2	409.476	NaN	NaN
2741.75	409.666	NaN	NaN
2742.3	409.856	NaN	NaN
2742.85	410.0563333	NaN	NaN
2743.4	410.2566667	NaN	NaN
2743.95	410.457	NaN	NaN
2744.5	410.6636667	NaN	NaN
2745.05	410.8703333	NaN	NaN
2745.6	411.077	NaN	NaN
2746.15	411.2846667	NaN	NaN
2746.7	411.4923333	NaN	NaN
2747.25	411.7	NaN	NaN
2747.8	411.9246667	NaN	NaN
2748.35	412.1493333	NaN	NaN
2748.9	412.374	NaN	NaN
2749.45	412.6066667	NaN	NaN
2750	412.8393333	NaN	NaN
2750.55	413.072	NaN	NaN
2751.1	413.3	NaN	NaN
2751.65	413.528	NaN	NaN
2752.2	413.756	NaN	NaN
2752.75	413.9946667	NaN	NaN
2753.3	414.2333333	NaN	NaN
2753.85	414.472	NaN	NaN
2754.4	414.7146667	NaN	NaN
2754.95	414.9573333	NaN	NaN
2755.5	415.2	NaN	NaN
2756.05	415.4436667	NaN	NaN
2756.6	415.6873333	NaN	NaN
2757.15	415.931	NaN	NaN
2757.7	416.1756667	NaN	NaN
2758.25	416.4203333	NaN	NaN
2758.8	416.665	NaN	NaN
2759.35	416.9073333	NaN	NaN
2759.9	417.1496667	NaN	NaN
2760.45	417.392	NaN	NaN
2761	417.64	NaN	NaN
2761.55	417.888	NaN	NaN
2762.1	418.136	NaN	NaN
2762.65	418.3973333	NaN	NaN
2763.2	418.6586667	NaN	NaN
2763.75	418.92	NaN	NaN
2764.3	419.182	NaN	NaN
2764.85	419.444	NaN	NaN
2765.4	419.706	NaN	NaN
2765.95	419.9806667	NaN	NaN
2766.5	420.2553333	NaN	NaN
2767.05	420.53	NaN	NaN
2767.6	420.8103333	NaN	NaN
2768.15	421.0906667	NaN	NaN
2768.7	421.371	NaN	NaN
2769.25	421.6773333	NaN	NaN
2769.8	421.9836667	NaN	NaN
2770.35	422.29	NaN	NaN
2770.9	422.6013333	NaN	NaN
2771.45	422.9126667	NaN	NaN
2772	423.224	NaN	NaN
2772.55	423.549	NaN	NaN
2773.1	423.874	NaN	NaN
2773.65	424.199	NaN	NaN
2774.2	424.496	NaN	NaN
2774.75	424.793	NaN	NaN
2775.3	425.09	NaN	NaN
2775.85	425.368	NaN	NaN
2776.4	425.646	NaN	NaN
2776.95	425.924	NaN	NaN
2777.5	426.243	NaN	NaN
2778.05	426.562	NaN	NaN
2778.6	426.881	NaN	NaN
2779.15	427.2423333	NaN	NaN
2779.7	427.6036667	NaN	NaN
2780.25	427.965	NaN	NaN
2780.8	428.3886667	NaN	NaN
2781.35	428.8123333	NaN	NaN
2781.9	429.236	NaN	NaN
2782.45	429.744	NaN	NaN
2783	430.252	NaN	NaN
2783.55	430.76	NaN	NaN
2784.1	431.407	NaN	NaN
2784.65	432.054	NaN	NaN
2785.2	432.701	NaN	NaN
2785.75	433.4556667	NaN	NaN
2786.3	434.2103333	NaN	NaN
2786.85	434.965	NaN	NaN
2787.4	435.7113333	NaN	NaN
2787.95	436.4576667	NaN	NaN
2788.5	437.204	NaN	NaN
2789.05	437.972	NaN	NaN
2789.6	438.74	NaN	NaN
2790.15	439.508	NaN	NaN
2790.7	440.284	NaN	NaN
2791.25	441.06	NaN	NaN
2791.8	441.836	NaN	NaN
2792.35	442.648	NaN	NaN
2792.9	443.46	NaN	NaN
2793.45	444.272	NaN	NaN
2794	445.0106667	NaN	NaN
2794.55	445.7493333	NaN	NaN
2795.1	446.488	NaN	NaN
2795.65	447.142	NaN	NaN
2796.2	447.796	NaN	NaN
2796.75	448.45	NaN	NaN
2797.3	449.0273333	NaN	NaN
2797.85	449.6046667	NaN	NaN
2798.4	450.182	NaN	NaN
2798.95	450.7363333	NaN	NaN
2799.5	451.2906667	NaN	NaN
2800.05	451.845	NaN	NaN
2800.6	452.348	NaN	NaN
2801.15	452.851	NaN	NaN
2801.7	453.354	NaN	NaN
2802.25	453.879	NaN	NaN
2802.8	454.404	NaN	NaN
2803.35	454.929	NaN	NaN
2803.9	455.4746667	NaN	NaN
2804.45	456.0203333	NaN	NaN
2805	456.566	NaN	NaN
2805.55	457.0913333	NaN	NaN
2806.1	457.6166667	NaN	NaN
2806.65	458.142	NaN	NaN
2807.2	458.6546667	NaN	NaN
2807.75	459.1673333	NaN	NaN
2808.3	459.68	NaN	NaN
2808.85	460.2083333	NaN	NaN
2809.4	460.7366667	NaN	NaN
2809.95	461.265	NaN	NaN
2810.5	461.8503333	NaN	NaN
2811.05	462.4356667	NaN	NaN
2811.6	463.021	NaN	NaN
2812.15	463.5886667	NaN	NaN
2812.7	464.1563333	NaN	NaN
2813.25	464.724	NaN	NaN
2813.8	465.256	NaN	NaN
2814.35	465.788	NaN	NaN
2814.9	466.32	NaN	NaN
2815.45	466.8793333	NaN	NaN
2816	467.4386667	NaN	NaN
2816.55	467.998	NaN	NaN
2817.1	468.6123333	NaN	NaN
2817.65	469.2266667	NaN	NaN
2818.2	469.841	NaN	NaN
2818.75	470.45	NaN	NaN
2819.3	471.059	NaN	NaN
2819.85	471.668	NaN	NaN
2820.4	472.2016667	NaN	NaN
2820.95	472.7353333	NaN	NaN
2821.5	473.269	NaN	NaN
2822.05	473.707	NaN	NaN
2822.6	474.145	NaN	NaN
2823.15	474.583	NaN	NaN
2823.7	475.055	NaN	NaN
2824.25	475.527	NaN	NaN
2824.8	475.999	NaN	NaN
2825.35	476.5333333	NaN	NaN
2825.9	477.0676667	NaN	NaN
2826.45	477.602	NaN	NaN
2827	478.0483333	NaN	NaN
2827.55	478.4946667	NaN	NaN
2828.1	478.941	NaN	NaN
2828.65	479.3813333	NaN	NaN
2829.2	479.8216667	NaN	NaN
2829.75	480.262	NaN	NaN
2830.3	480.755	NaN	NaN
2830.85	481.248	NaN	NaN
2831.4	481.741	NaN	NaN
2831.95	482.1983333	NaN	NaN
2832.5	482.6556667	NaN	NaN
2833.05	483.113	NaN	NaN
2833.6	483.541	NaN	NaN
2834.15	483.969	NaN	NaN
2834.7	484.397	NaN	NaN
2835.25	484.805	NaN	NaN
2835.8	485.213	NaN	NaN
2836.35	485.621	NaN	NaN
2836.9	486.0086667	NaN	NaN
2837.45	486.3963333	NaN	NaN
2838	486.784	NaN	NaN
2838.55	487.1646667	NaN	NaN
2839.1	487.5453333	NaN	NaN
2839.65	487.926	NaN	NaN
2840.2	488.2786667	NaN	NaN
2840.75	488.6313333	NaN	NaN
2841.3	488.984	NaN	NaN
2841.85	489.3133333	NaN	NaN
2842.4	489.6426667	NaN	NaN
2842.95	489.972	NaN	NaN
2843.5	490.3063333	NaN	NaN
2844.05	490.6406667	NaN	NaN
2844.6	490.975	NaN	NaN
2845.15	491.3123333	NaN	NaN
2845.7	491.6496667	NaN	NaN
2846.25	491.987	NaN	NaN
2846.8	492.3443333	NaN	NaN
2847.35	492.7016667	NaN	NaN
2847.9	493.059	NaN	NaN
2848.45	493.4263333	NaN	NaN
2849	493.7936667	NaN	NaN
2849.55	494.161	NaN	NaN
2850.1	494.5313333	NaN	NaN
2850.65	494.9016667	NaN	NaN
2851.2	495.272	NaN	NaN
2851.75	495.65	NaN	NaN
2852.3	496.028	NaN	NaN
2852.85	496.406	NaN	NaN
2853.4	496.7793333	NaN	NaN
2853.95	497.1526667	NaN	NaN
2854.5	497.526	NaN	NaN
2855.05	497.9033333	NaN	NaN
2855.6	498.2806667	NaN	NaN
2856.15	498.658	NaN	NaN
2856.7	499.032	NaN	NaN
2857.25	499.406	NaN	NaN
2857.8	499.78	NaN	NaN
2858.35	500.1596667	NaN	NaN
2858.9	500.5393333	NaN	NaN
2859.45	500.919	NaN	NaN
2860	501.3073333	NaN	NaN
2860.55	501.6956667	NaN	NaN
2861.1	502.084	NaN	NaN
2861.65	502.4723333	NaN	NaN
2862.2	502.8606667	NaN	NaN
2862.75	503.249	NaN	NaN
2863.3	503.6316667	NaN	NaN
2863.85	504.0143333	NaN	NaN
2864.4	504.397	NaN	NaN
2864.95	504.7776667	NaN	NaN
2865.5	505.1583333	NaN	NaN
2866.05	505.539	NaN	NaN
2866.6	505.9543333	NaN	NaN
2867.15	506.3696667	NaN	NaN
2867.7	506.785	NaN	NaN
2868.25	507.1846667	NaN	NaN
2868.8	507.5843333	NaN	NaN
2869.35	507.984	NaN	NaN
2869.9	508.3793333	NaN	NaN
2870.45	508.7746667	NaN	NaN
2871	509.17	NaN	NaN
2871.55	509.6093333	NaN	NaN
2872.1	510.0486667	NaN	NaN
2872.65	510.488	NaN	NaN
2873.2	510.911	NaN	NaN
2873.75	511.334	NaN	NaN
2874.3	511.757	NaN	NaN
2874.85	512.1796667	NaN	NaN
2875.4	512.6023333	NaN	NaN
2875.95	513.025	NaN	NaN
2876.5	513.4356667	NaN	NaN
2877.05	513.8463333	NaN	NaN
2877.6	514.257	NaN	NaN
2878.15	514.6576667	NaN	NaN
2878.7	515.0583333	NaN	NaN
2879.25	515.459	NaN	NaN
2879.8	515.853	NaN	NaN
2880.35	516.247	NaN	NaN
2880.9	516.641	NaN	NaN
2881.45	517.012	NaN	NaN
2882	517.383	NaN	NaN
2882.55	517.754	NaN	NaN
2883.1	518.1343333	NaN	NaN
2883.65	518.5146667	NaN	NaN
2884.2	518.895	NaN	NaN
2884.75	519.2563333	NaN	NaN
2885.3	519.6176667	NaN	NaN
2885.85	519.979	NaN	NaN
2886.4	520.339	NaN	NaN
2886.95	520.699	NaN	NaN
2887.5	521.059	NaN	NaN
2888.05	521.4183333	NaN	NaN
2888.6	521.7776667	NaN	NaN
2889.15	522.137	NaN	NaN
2889.7	522.495	NaN	NaN
2890.25	522.853	NaN	NaN
2890.8	523.211	NaN	NaN
2891.35	523.582	NaN	NaN
2891.9	523.953	NaN	NaN
2892.45	524.324	NaN	NaN
2893	524.707	NaN	NaN
2893.55	525.09	NaN	NaN
2894.1	525.473	NaN	NaN
2894.65	525.879	NaN	NaN
2895.2	526.285	NaN	NaN
2895.75	526.691	NaN	NaN
2896.3	527.1023333	NaN	NaN
2896.85	527.5136667	NaN	NaN
2897.4	527.925	NaN	NaN
2897.95	528.3336667	NaN	NaN
2898.5	528.7423333	NaN	NaN
2899.05	529.151	NaN	NaN
2899.6	529.565	NaN	NaN
2900.15	529.979	NaN	NaN
2900.7	530.393	NaN	NaN
2901.25	530.8026667	NaN	NaN
2901.8	531.2123333	NaN	NaN
2902.35	531.622	NaN	NaN
2902.9	532.0216667	NaN	NaN
2903.45	532.4213333	NaN	NaN
2904	532.821	NaN	NaN
2904.55	533.274	NaN	NaN
2905.1	533.727	NaN	NaN
2905.65	534.18	NaN	NaN
2906.2	534.7276667	NaN	NaN
2906.75	535.2753333	NaN	NaN
2907.3	535.823	NaN	NaN
2907.85	536.4256667	NaN	NaN
2908.4	537.0283333	NaN	NaN
2908.95	537.631	NaN	NaN
2909.5	538.2036667	NaN	NaN
2910.05	538.7763333	NaN	NaN
2910.6	539.349	NaN	NaN
2911.15	539.9026667	NaN	NaN
2911.7	540.4563333	NaN	NaN
2912.25	541.01	NaN	NaN
2912.8	541.5626667	NaN	NaN
2913.35	542.1153333	NaN	NaN
2913.9	542.668	NaN	NaN
2914.45	543.2586667	NaN	NaN
2915	543.8493333	NaN	NaN
2915.55	544.44	NaN	NaN
2916.1	545.008	NaN	NaN
2916.65	545.576	NaN	NaN
2917.2	546.144	NaN	NaN
2917.75	546.6813333	NaN	NaN
2918.3	547.2186667	NaN	NaN
2918.85	547.756	NaN	NaN
2919.4	548.281	NaN	NaN
2919.95	548.806	NaN	NaN
2920.5	549.331	NaN	NaN
2921.05	549.804	NaN	NaN
2921.6	550.277	NaN	NaN
2922.15	550.75	NaN	NaN
2922.7	551.1753333	NaN	NaN
2923.25	551.6006667	NaN	NaN
2923.8	552.026	NaN	NaN
2924.35	552.4043333	NaN	NaN
2924.9	552.7826667	NaN	NaN
2925.45	553.161	NaN	NaN
2926	553.5363333	NaN	NaN
2926.55	553.9116667	NaN	NaN
2927.1	554.287	NaN	NaN
2927.65	554.662	NaN	NaN
2928.2	555.037	NaN	NaN
2928.75	555.412	NaN	NaN
2929.3	555.7303333	NaN	NaN
2929.85	556.0486667	NaN	NaN
2930.4	556.367	NaN	NaN
2930.95	556.6453333	NaN	NaN
2931.5	556.9236667	NaN	NaN
2932.05	557.202	NaN	NaN
2932.6	557.4563333	NaN	NaN
2933.15	557.7106667	NaN	NaN
2933.7	557.965	NaN	NaN
2934.25	558.239	NaN	NaN
2934.8	558.513	NaN	NaN
2935.35	558.787	NaN	NaN
2935.9	559.064	NaN	NaN
2936.45	559.341	NaN	NaN
2937	559.618	NaN	NaN
2937.55	559.8976667	NaN	NaN
2938.1	560.1773333	NaN	NaN
2938.65	560.457	NaN	NaN
2939.2	560.746	NaN	NaN
2939.75	561.035	NaN	NaN
2940.3	561.324	NaN	NaN
2940.85	561.5806667	NaN	NaN
2941.4	561.8373333	NaN	NaN
2941.95	562.094	NaN	NaN
2942.5	562.3383333	NaN	NaN
2943.05	562.5826667	NaN	NaN
2943.6	562.827	NaN	NaN
2944.15	563.059	NaN	NaN
2944.7	563.291	NaN	NaN
2945.25	563.523	NaN	NaN
2945.8	563.7413333	NaN	NaN
2946.35	563.9596667	NaN	NaN
2946.9	564.178	NaN	NaN
2947.45	564.3843333	NaN	NaN
2948	564.5906667	NaN	NaN
2948.55	564.797	NaN	NaN
2949.1	564.9963333	NaN	NaN
2949.65	565.1956667	NaN	NaN
2950.2	565.395	NaN	NaN
2950.75	565.5846667	NaN	NaN
2951.3	565.7743333	NaN	NaN
2951.85	565.964	NaN	NaN
2952.4	566.144	NaN	NaN
2952.95	566.324	NaN	NaN
2953.5	566.504	NaN	NaN
2954.05	566.6856667	NaN	NaN
2954.6	566.8673333	NaN	NaN
2955.15	567.049	NaN	NaN
2955.7	567.224	NaN	NaN
2956.25	567.399	NaN	NaN
2956.8	567.574	NaN	NaN
2957.35	567.7503333	NaN	NaN
2957.9	567.9266667	NaN	NaN
2958.45	568.103	NaN	NaN
2959	568.2736667	NaN	NaN
2959.55	568.4443333	NaN	NaN
2960.1	568.615	NaN	NaN
2960.65	568.7843333	NaN	NaN
2961.2	568.9536667	NaN	NaN
2961.75	569.123	NaN	NaN
2962.3	569.2876667	NaN	NaN
2962.85	569.4523333	NaN	NaN
2963.4	569.617	NaN	NaN
2963.95	569.7833333	NaN	NaN
2964.5	569.9496667	NaN	NaN
2965.05	570.116	NaN	NaN
2965.6	570.28	NaN	NaN
2966.15	570.444	NaN	NaN
2966.7	570.608	NaN	NaN
2967.25	570.7733333	NaN	NaN
2967.8	570.9386667	NaN	NaN
2968.35	571.104	NaN	NaN
2968.9	571.2723333	NaN	NaN
2969.45	571.4406667	NaN	NaN
2970	571.609	NaN	NaN
2970.55	571.777	NaN	NaN
2971.1	571.945	NaN	NaN
2971.65	572.113	NaN	NaN
2972.2	572.284	NaN	NaN
2972.75	572.455	NaN	NaN
2973.3	572.626	NaN	NaN
2973.85	572.8043333	NaN	NaN
2974.4	572.9826667	NaN	NaN
2974.95	573.161	NaN	NaN
2975.5	573.3393333	NaN	NaN
2976.05	573.5176667	NaN	NaN
2976.6	573.696	NaN	NaN
2977.15	573.883	NaN	NaN
2977.7	574.07	NaN	NaN
2978.25	574.257	NaN	NaN
2978.8	574.4443333	NaN	NaN
2979.35	574.6316667	NaN	NaN
2979.9	574.819	NaN	NaN
2980.45	575.0086667	NaN	NaN
2981	575.1983333	NaN	NaN
2981.55	575.388	NaN	NaN
2982.1	575.5833333	NaN	NaN
2982.65	575.7786667	NaN	NaN
2983.2	575.974	NaN	NaN
2983.75	576.1876667	NaN	NaN
2984.3	576.4013333	NaN	NaN
2984.85	576.615	NaN	NaN
2985.4	576.8426667	NaN	NaN
2985.95	577.0703333	NaN	NaN
2986.5	577.298	NaN	NaN
2987.05	577.5356667	NaN	NaN
2987.6	577.7733333	NaN	NaN
2988.15	578.011	NaN	NaN
2988.7	578.2493333	NaN	NaN
2989.25	578.4876667	NaN	NaN
2989.8	578.726	NaN	NaN
2990.35	578.9643333	NaN	NaN
2990.9	579.2026667	NaN	NaN
2991.45	579.441	NaN	NaN
2992	579.687	NaN	NaN
2992.55	579.933	NaN	NaN
2993.1	580.179	NaN	NaN
2993.65	580.4426667	NaN	NaN
2994.2	580.7063333	NaN	NaN
2994.75	580.97	NaN	NaN
2995.3	581.2883333	NaN	NaN
2995.85	581.6066667	NaN	NaN
2996.4	581.925	NaN	NaN
2996.95	582.2993333	NaN	NaN
2997.5	582.6736667	NaN	NaN
2998.05	583.048	NaN	NaN
2998.6	583.5163333	NaN	NaN
2999.15	583.9846667	NaN	NaN
2999.7	584.453	NaN	NaN
3000.25	584.9603333	NaN	NaN
3000.8	585.4676667	NaN	NaN
3001.35	585.975	NaN	NaN
3001.9	586.512	NaN	NaN
3002.45	587.049	NaN	NaN
3003	587.586	NaN	NaN
3003.55	588.1443333	NaN	NaN
3004.1	588.7026667	NaN	NaN
3004.65	589.261	NaN	NaN
3005.2	589.7553333	NaN	NaN
3005.75	590.2496667	NaN	NaN
3006.3	590.744	NaN	NaN
3006.85	591.287	NaN	NaN
3007.4	591.83	NaN	NaN
3007.95	592.373	NaN	NaN
3008.5	592.9703333	NaN	NaN
3009.05	593.5676667	NaN	NaN
3009.6	594.165	NaN	NaN
3010.15	594.7363333	NaN	NaN
3010.7	595.3076667	NaN	NaN
3011.25	595.879	NaN	NaN
3011.8	596.529	NaN	NaN
3012.35	597.179	NaN	NaN
3012.9	597.829	NaN	NaN
3013.45	598.5943333	NaN	NaN
3014	599.3596667	NaN	NaN
3014.55	600.125	NaN	NaN
3015.1	600.8273333	NaN	NaN
3015.65	601.5296667	NaN	NaN
3016.2	602.232	NaN	NaN
3016.75	602.9276667	NaN	NaN
3017.3	603.6233333	NaN	NaN
3017.85	604.319	NaN	NaN
3018.4	605.0023333	NaN	NaN
3018.95	605.6856667	NaN	NaN
3019.5	606.369	NaN	NaN
3020.05	607.0166667	NaN	NaN
3020.6	607.6643333	NaN	NaN
3021.15	608.312	NaN	NaN
3021.7	608.9116667	NaN	NaN
3022.25	609.5113333	NaN	NaN
3022.8	610.111	NaN	NaN
3023.35	610.6776667	NaN	NaN
3023.9	611.2443333	NaN	NaN
3024.45	611.811	NaN	NaN
3025	612.399	NaN	NaN
3025.55	612.987	NaN	NaN
3026.1	613.575	NaN	NaN
3026.65	614.1473333	NaN	NaN
3027.2	614.7196667	NaN	NaN
3027.75	615.292	NaN	NaN
3028.3	615.885	NaN	NaN
3028.85	616.478	NaN	NaN
3029.4	617.071	NaN	NaN
3029.95	617.712	NaN	NaN
3030.5	618.353	NaN	NaN
3031.05	618.994	NaN	NaN
3031.6	619.6396667	NaN	NaN
3032.15	620.2853333	NaN	NaN
3032.7	620.931	NaN	NaN
3033.25	621.586	NaN	NaN
