# depth age thinning accu x_origin accu_steady
2.789000000000000000e+03 2.415278628150112636e+05 3.266679271708061716e-01 2.331108171251065203e-02 1.738310405816544915e+02 1.650000000000000078e-02
2.790000000000000000e+03 2.416596979827625910e+05 3.258026741752194089e-01 2.428947105022939007e-02 1.737534880671951782e+02 1.650000000000000078e-02
2.791000000000000000e+03 2.417871331500135129e+05 3.249423199660683159e-01 2.428947105022772474e-02 1.736758500084875720e+02 1.650000000000000078e-02
2.792000000000000000e+03 2.419138328731427318e+05 3.240868322733149176e-01 2.528103586461741964e-02 1.735981262166042711e+02 1.650000000000000078e-02
2.793000000000000000e+03 2.420374463836642972e+05 3.232360552405276755e-01 2.543633335275790469e-02 1.735203165019911467e+02 1.650000000000000078e-02
2.794000000000000000e+03 2.421590721792292024e+05 3.223886206894914785e-01 2.649892317663108884e-02 1.734429315131192197e+02 1.650000000000000078e-02
2.795000000000000000e+03 2.422782117508446681e+05 3.215436947629175535e-01 2.708802748254906731e-02 1.733656943717715535e+02 1.650000000000000078e-02
2.796000000000000000e+03 2.423930225185127638e+05 3.207012552381443005e-01 2.729204837278111431e-02 1.732883715615627409e+02 1.650000000000000078e-02
2.797000000000000000e+03 2.425078060924969031e+05 3.198612917606486472e-01 2.756160657210398116e-02 1.732109628922396212e+02 1.650000000000000078e-02
2.798000000000000000e+03 2.426212376209487265e+05 3.190237940334510469e-01 2.854154922113332285e-02 1.731334681729146041e+02 1.650000000000000078e-02
2.799000000000000000e+03 2.427349669285914861e+05 3.181887518172793472e-01 3.186464716355077997e-02 1.730558872120627996e+02 1.650000000000000078e-02
2.800000000000000000e+03 2.428341408849441214e+05 3.173561549294121042e-01 3.188090720449444221e-02 1.729782198175191468e+02 1.650000000000000078e-02
2.801000000000000000e+03 2.429330289685237803e+05 3.165259932441385482e-01 3.241535696511715220e-02 1.729004657964756007e+02 1.650000000000000078e-02
2.802000000000000000e+03 2.430308822352133575e+05 3.156987162081830167e-01 3.241535696511457093e-02 1.728226249554782612e+02 1.650000000000000078e-02
2.803000000000000000e+03 2.431286006415697047e+05 3.148791419106780620e-01 3.247162323269078138e-02 1.727452084348471431e+02 1.650000000000000078e-02
2.804000000000000000e+03 2.432264563411421841e+05 3.140701028232682490e-01 3.248256340944154913e-02 1.726679311448541227e+02 1.650000000000000078e-02
2.805000000000000000e+03 2.433244782393384667e+05 3.132715574046714968e-01 3.253325249943318787e-02 1.725905672772068158e+02 1.650000000000000078e-02
2.806000000000000000e+03 2.434226575853358372e+05 3.124834265716968096e-01 3.256021645133053838e-02 1.725131166376929457e+02 1.650000000000000078e-02
2.807000000000000000e+03 2.435209422428008693e+05 3.117056331447217721e-01 3.205763059521481162e-02 1.724355790314460535e+02 1.650000000000000078e-02
2.808000000000000000e+03 2.436201932129627385e+05 3.109381018232683647e-01 3.150232433804951715e-02 1.723579542629424850e+02 1.650000000000000078e-02
2.809000000000000000e+03 2.437222832728182548e+05 3.101807591610587500e-01 3.134361651348143568e-02 1.722802421359984635e+02 1.650000000000000078e-02
2.810000000000000000e+03 2.438247152277093846e+05 3.094335335440778767e-01 3.099174688212967543e-02 1.722024424537671905e+02 1.650000000000000078e-02
2.811000000000000000e+03 2.439289917567767552e+05 3.086964633787225853e-01 3.078502670312458986e-02 1.721245550187356343e+02 1.650000000000000078e-02
2.812000000000000000e+03 2.440335172654329508e+05 3.079703016880043775e-01 2.956430638003312850e-02 1.720471570953998253e+02 1.650000000000000078e-02
2.813000000000000000e+03 2.441427934776667680e+05 3.072553526117636769e-01 2.956430638003271216e-02 1.719698247028648552e+02 1.650000000000000078e-02
2.814000000000000000e+03 2.442528796694340417e+05 3.065515447175021779e-01 2.856842840865910296e-02 1.718924047884445088e+02 1.650000000000000078e-02
2.815000000000000000e+03 2.443660743050732126e+05 3.058588068009214789e-01 2.854802654705110992e-02 1.718148971538063847e+02 1.650000000000000078e-02
2.816000000000000000e+03 2.444805999953621067e+05 3.051770698702870321e-01 2.890291049699601419e-02 1.717373015999430663e+02 1.650000000000000078e-02
2.817000000000000000e+03 2.445944067750429385e+05 3.045062671230617246e-01 2.898008041128842180e-02 1.716596179271692506e+02 1.650000000000000078e-02
2.818000000000000000e+03 2.447077261520989414e+05 3.038463339239294014e-01 2.737861487659138532e-02 1.715818459351185368e+02 1.650000000000000078e-02
2.819000000000000000e+03 2.448255337379908888e+05 3.031972077845797586e-01 2.654732900364953352e-02 1.715039854227403566e+02 1.650000000000000078e-02
2.820000000000000000e+03 2.449497716003884561e+05 3.025571442960774959e-01 2.533709358766452271e-02 1.714260361882968198e+02 1.650000000000000078e-02
2.821000000000000000e+03 2.450774041553974967e+05 3.019188749337576305e-01 2.413068276726226813e-02 1.713487278087937682e+02 1.650000000000000078e-02
2.822000000000000000e+03 2.452146629325037065e+05 3.012804589644489384e-01 2.336975557098414091e-02 1.712713490389413096e+02 1.650000000000000078e-02
2.823000000000000000e+03 2.453535433411996055e+05 3.006419012234748944e-01 2.192262026222301097e-02 1.711938817935153168e+02 1.650000000000000078e-02
2.824000000000000000e+03 2.455052686498435796e+05 3.000032065756527144e-01 2.174838677868477788e-02 1.711163258699566825e+02 1.650000000000000078e-02
2.825000000000000000e+03 2.456573169755101553e+05 2.993643798894152774e-01 2.097476564328349877e-02 1.710386810650097686e+02 1.650000000000000078e-02
2.826000000000000000e+03 2.458161379478817107e+05 2.987254260377691928e-01 2.094081854387883426e-02 1.709609471747194789e+02 1.650000000000000078e-02
2.827000000000000000e+03 2.459757371418847179e+05 2.980863498973082559e-01 1.990616576750245739e-02 1.708831239944277343e+02 1.650000000000000078e-02
2.828000000000000000e+03 2.461424251604382589e+05 2.974471602049256203e-01 1.990616576749628872e-02 1.708052113187705459e+02 1.650000000000000078e-02
2.829000000000000000e+03 2.463113146241756913e+05 2.968083308318126279e-01 1.873110318558563608e-02 1.707273940081393562e+02 1.650000000000000078e-02
2.830000000000000000e+03 2.464882817706669739e+05 2.961707742856603542e-01 1.856247215587384161e-02 1.706500447976981150e+02 1.650000000000000078e-02
2.831000000000000000e+03 2.466701772828466492e+05 2.955345917639027875e-01 1.774270754930381069e-02 1.705726063290122738e+02 1.650000000000000078e-02
2.832000000000000000e+03 2.468581491377579514e+05 2.948997792462886847e-01 1.742962570507991180e-02 1.704950783958421141e+02 1.650000000000000078e-02
2.833000000000000000e+03 2.470527019404967432e+05 2.942663327298991605e-01 1.646452311088621862e-02 1.704174607912323438e+02 1.650000000000000078e-02
2.834000000000000000e+03 2.472546101974342891e+05 2.936342482272428223e-01 1.576452510840939056e-02 1.703397533075086301e+02 1.650000000000000078e-02
2.835000000000000000e+03 2.474706393684072827e+05 2.930035217667897318e-01 1.496564061712879132e-02 1.702619557362744160e+02 1.650000000000000078e-02
2.836000000000000000e+03 2.476926698256129457e+05 2.923741493936544700e-01 1.393367183039846864e-02 1.701840678684075101e+02 1.650000000000000078e-02
2.837000000000000000e+03 2.479381381460081320e+05 2.917461076547304688e-01 1.402638472786206514e-02 1.701060894940567039e+02 1.650000000000000078e-02
2.838000000000000000e+03 2.481838263213403116e+05 2.911191118962769830e-01 1.424463221787904306e-02 1.700283247129508197e+02 1.650000000000000078e-02
2.839000000000000000e+03 2.484249711992503144e+05 2.904929495234939152e-01 1.434056884669612092e-02 1.699506646576281526e+02 1.650000000000000078e-02
2.840000000000000000e+03 2.486666358689459157e+05 2.898676145454895381e-01 1.484600801762288487e-02 1.698729140448559747e+02 1.650000000000000078e-02
2.841000000000000000e+03 2.488997959103537723e+05 2.892431061139917325e-01 1.486512302976560236e-02 1.697950726631941620e+02 1.650000000000000078e-02
2.842000000000000000e+03 2.491326732829345856e+05 2.886194233812124921e-01 1.546052911930656526e-02 1.697171403004611534e+02 1.650000000000000078e-02
2.843000000000000000e+03 2.493586984104829899e+05 2.879965655013472237e-01 1.546052911930624087e-02 1.696391167437305683e+02 1.650000000000000078e-02
2.844000000000000000e+03 2.495832873364738189e+05 2.873745316303722430e-01 1.488279091917271355e-02 1.695610017793276825e+02 1.650000000000000078e-02
2.845000000000000000e+03 2.498148374187122972e+05 2.867533209273887551e-01 1.482224200816872721e-02 1.694827951928258472e+02 1.650000000000000078e-02
2.846000000000000000e+03 2.500501134273348434e+05 2.861329499496664264e-01 1.434491161812597761e-02 1.694045256753009596e+02 1.650000000000000078e-02
2.847000000000000000e+03 2.502914303058637306e+05 2.855134766049582384e-01 1.421242187539130397e-02 1.693266591512312402e+02 1.650000000000000078e-02
2.848000000000000000e+03 2.505378669563106378e+05 2.848949120339222540e-01 1.354433156190778392e-02 1.692487009739576820e+02 1.650000000000000078e-02
2.849000000000000000e+03 2.507929077590476081e+05 2.842772548738821681e-01 1.320563103519216928e-02 1.691706509274642372e+02 1.650000000000000078e-02
2.850000000000000000e+03 2.510592859885570942e+05 2.836605037657011219e-01 1.285114415063094880e-02 1.690925087949702288e+02 1.650000000000000078e-02
2.851000000000000000e+03 2.513305896048214345e+05 2.830446573531379961e-01 1.256499343959901691e-02 1.690142743589267980e+02 1.650000000000000078e-02
2.852000000000000000e+03 2.516117685336416762e+05 2.824297142835623942e-01 1.249386989315273006e-02 1.689359474010132942e+02 1.650000000000000078e-02
2.853000000000000000e+03 2.518943347916950297e+05 2.818156732066312009e-01 1.240620515663228528e-02 1.688575277021334955e+02 1.650000000000000078e-02
2.854000000000000000e+03 2.521803544599425513e+05 2.812025512299444752e-01 1.253125114001913364e-02 1.687790150424120554e+02 1.650000000000000078e-02
2.855000000000000000e+03 2.524660476703624008e+05 2.805906378490999886e-01 1.276286940845407572e-02 1.687006579796453423e+02 1.650000000000000078e-02
2.856000000000000000e+03 2.527452882290107664e+05 2.799801614825904728e-01 1.247587938140331913e-02 1.686223834639911843e+02 1.650000000000000078e-02
2.857000000000000000e+03 2.530258235391480266e+05 2.793711240249432959e-01 1.164395175440545438e-02 1.685440158284389156e+02 1.650000000000000078e-02
2.858000000000000000e+03 2.533332336075347557e+05 2.787635209196208663e-01 1.163109789384917520e-02 1.684655548511629490e+02 1.650000000000000078e-02
2.859000000000000000e+03 2.536413137180831982e+05 2.781573476295564618e-01 1.156803981211162666e-02 1.683870003095441064e+02 1.650000000000000078e-02
2.860000000000000000e+03 2.539519686807082326e+05 2.775525996391214889e-01 1.159706227073066705e-02 1.683083519801658952e+02 1.650000000000000078e-02
2.861000000000000000e+03 2.542634234072493855e+05 2.769492724515096316e-01 1.189388660111700448e-02 1.682296096388106150e+02 1.650000000000000078e-02
2.862000000000000000e+03 2.545681992105582322e+05 2.763473584058426247e-01 1.189119030704450207e-02 1.681507730604555206e+02 1.650000000000000078e-02
2.863000000000000000e+03 2.548724424166161625e+05 2.757461932894562651e-01 1.167833847138697798e-02 1.680718980413264489e+02 1.650000000000000078e-02
2.864000000000000000e+03 2.551817665994215931e+05 2.751443149995902449e-01 1.167833847138921750e-02 1.679931503458535929e+02 1.650000000000000078e-02
2.865000000000000000e+03 2.554929800780056976e+05 2.745415354078111769e-01 1.249183910769029703e-02 1.679143080673889870e+02 1.650000000000000078e-02
2.866000000000000000e+03 2.557894963441866275e+05 2.739378637958198026e-01 1.253983455046829912e-02 1.678353709784542502e+02 1.650000000000000078e-02
2.867000000000000000e+03 2.560806056768957933e+05 2.733333094806940089e-01 1.187980612709070398e-02 1.677563388507493016e+02 1.650000000000000078e-02
2.868000000000000000e+03 2.563845121044501429e+05 2.727278818151207540e-01 1.179098761511704688e-02 1.676772114551484378e+02 1.650000000000000078e-02
2.869000000000000000e+03 2.566954833816260216e+05 2.721215901865102205e-01 1.185813789958252949e-02 1.675979885616964111e+02 1.650000000000000078e-02
2.870000000000000000e+03 2.570058644352768315e+05 2.715144440162670647e-01 1.187238402113309152e-02 1.675186699396043650e+02 1.650000000000000078e-02
2.871000000000000000e+03 2.573160839585673821e+05 2.709075966572113137e-01 1.147261228931572077e-02 1.674392553572458269e+02 1.650000000000000078e-02
2.872000000000000000e+03 2.576347813527442631e+05 2.703072134512837787e-01 1.135553860667101560e-02 1.673602050083323149e+02 1.650000000000000078e-02
2.873000000000000000e+03 2.579605690097736369e+05 2.697153258218834004e-01 1.175800082038003756e-02 1.672811097440462902e+02 1.650000000000000078e-02
2.874000000000000000e+03 2.582793936282731884e+05 2.691318893469513140e-01 1.190598724329342342e-02 1.672019184411489050e+02 1.650000000000000078e-02
2.875000000000000000e+03 2.585914761358680262e+05 2.685568594954737542e-01 1.196653442763139126e-02 1.671226308661337043e+02 1.650000000000000078e-02
2.876000000000000000e+03 2.589031509219896398e+05 2.679901931606573084e-01 1.199304222299409431e-02 1.670432467846415534e+02 1.650000000000000078e-02
2.877000000000000000e+03 2.592142879762135562e+05 2.674318486505636860e-01 1.176321197266004190e-02 1.669637659614564598e+02 1.650000000000000078e-02
2.878000000000000000e+03 2.595301997289328137e+05 2.668817856768306851e-01 1.164995854800311703e-02 1.668841881605014805e+02 1.650000000000000078e-02
2.879000000000000000e+03 2.598518298284613411e+05 2.663400040602318941e-01 1.197936343536354017e-02 1.668045131448345160e+02 1.650000000000000078e-02
2.880000000000000000e+03 2.601683267217095708e+05 2.658068913907804531e-01 1.215566092506949539e-02 1.667250125489707955e+02 1.650000000000000078e-02
2.881000000000000000e+03 2.604778228257110168e+05 2.652826723858964786e-01 1.269638623840939166e-02 1.666455415598431671e+02 1.650000000000000078e-02
2.882000000000000000e+03 2.607794348220987595e+05 2.647673131486382170e-01 1.299913662334961466e-02 1.665659731293760331e+02 1.650000000000000078e-02
2.883000000000000000e+03 2.610699849851272884e+05 2.642607774847816615e-01 1.240100248623909711e-02 1.664863070183255047e+02 1.650000000000000078e-02
2.884000000000000000e+03 2.613705912198967417e+05 2.637630308242453481e-01 1.206077099719862072e-02 1.664065429865655688e+02 1.650000000000000078e-02
2.885000000000000000e+03 2.616849394388655201e+05 2.632740402137068725e-01 1.202856463804279769e-02 1.663266807930836819e+02 1.650000000000000078e-02
2.886000000000000000e+03 2.620004304165401554e+05 2.627937743109926561e-01 1.201062732888956951e-02 1.662467201959763941e+02 1.650000000000000078e-02
2.887000000000000000e+03 2.623172552650647704e+05 2.623219465999332978e-01 1.200257013305429041e-02 1.661666609524449143e+02 1.650000000000000078e-02
2.888000000000000000e+03 2.626347928404459381e+05 2.618537140043307732e-01 1.199835257674938468e-02 1.660866747082693280e+02 1.650000000000000078e-02
2.889000000000000000e+03 2.629530803837800631e+05 2.613847905140417871e-01 1.260228989295039681e-02 1.660067331640109956e+02 1.650000000000000078e-02
2.890000000000000000e+03 2.632617374205315718e+05 2.609150307747610809e-01 1.288700980950430175e-02 1.659266926304679828e+02 1.650000000000000078e-02
2.891000000000000000e+03 2.635591427469261107e+05 2.604444386958261748e-01 1.346466810023174560e-02 1.658465528621852343e+02 1.650000000000000078e-02
2.892000000000000000e+03 2.638483134799201507e+05 2.599730182177567017e-01 1.369844927525827594e-02 1.657663136127936241e+02 1.650000000000000078e-02
2.893000000000000000e+03 2.641291155582486535e+05 2.595007733112495441e-01 1.323084859811147866e-02 1.656859746350053513e+02 1.650000000000000078e-02
2.894000000000000000e+03 2.644176134742028080e+05 2.590277079767778212e-01 1.307400390589076068e-02 1.656055356806094778e+02 1.650000000000000078e-02
2.895000000000000000e+03 2.647129010449000634e+05 2.585538499901722798e-01 1.376953102972401297e-02 1.655249965004671537e+02 1.650000000000000078e-02
2.896000000000000000e+03 2.649980037508696551e+05 2.580797774972520275e-01 1.396152942390311430e-02 1.654446157799410457e+02 1.650000000000000078e-02
2.897000000000000000e+03 2.652755357272686670e+05 2.576060821859543770e-01 1.436168060602086884e-02 1.653644053374070211e+02 1.650000000000000078e-02
2.898000000000000000e+03 2.655478673675256432e+05 2.571327908714013399e-01 1.444807970542863126e-02 1.652840945788721569e+02 1.650000000000000078e-02
2.899000000000000000e+03 2.658170409332147101e+05 2.566599033472138358e-01 1.580889505554204308e-02 1.652036832530997117e+02 1.650000000000000078e-02
2.900000000000000000e+03 2.660693951356032630e+05 2.561874194069155286e-01 1.601759393439025625e-02 1.651231711079080355e+02 1.650000000000000078e-02
2.901000000000000000e+03 2.663130891832196503e+05 2.557153388443088593e-01 1.535000211461937970e-02 1.650425578901656820e+02 1.650000000000000078e-02
2.902000000000000000e+03 2.665654394590713200e+05 2.552436614539696502e-01 1.528911786428499391e-02 1.649618433457867468e+02 1.650000000000000078e-02
2.903000000000000000e+03 2.668216887105234782e+05 2.547723868050318363e-01 1.502779185786718222e-02 1.648810272197258939e+02 1.650000000000000078e-02
2.904000000000000000e+03 2.670819156662579044e+05 2.543015098239229110e-01 1.500020471171468334e-02 1.648002846740770337e+02 1.650000000000000078e-02
2.905000000000000000e+03 2.673437023267492186e+05 2.538310256297627854e-01 1.445112662972159422e-02 1.647196066598866082e+02 1.650000000000000078e-02
2.906000000000000000e+03 2.676145329353942652e+05 2.533609338619883800e-01 1.443381444856427047e-02 1.646388267251784043e+02 1.650000000000000078e-02
2.907000000000000000e+03 2.678876561669177609e+05 2.528912343519262862e-01 1.429216423679525311e-02 1.645579446121143690e+02 1.650000000000000078e-02
2.908000000000000000e+03 2.681640259607778280e+05 2.524219269315324254e-01 1.406400907028438306e-02 1.644769600618767242e+02 1.650000000000000078e-02
2.909000000000000000e+03 2.684412142793730018e+05 2.519530114328452086e-01 1.307452623576580396e-02 1.643958728146630790e+02 1.650000000000000078e-02
2.910000000000000000e+03 2.687442424008002854e+05 2.514844876884237967e-01 1.326256064687614949e-02 1.643146826096814550e+02 1.650000000000000078e-02
2.911000000000000000e+03 2.690473991275064764e+05 2.510163522501019928e-01 1.376791914905523689e-02 1.642333891851451426e+02 1.650000000000000078e-02
2.912000000000000000e+03 2.693367532530931639e+05 2.505485591047651450e-01 1.345786946451904900e-02 1.641522301583274270e+02 1.650000000000000078e-02
2.913000000000000000e+03 2.696296565062867012e+05 2.500810745652743972e-01 1.291652144761585956e-02 1.640711154604691444e+02 1.650000000000000078e-02
2.914000000000000000e+03 2.699392370108918403e+05 2.496138979787648482e-01 1.314697818533578505e-02 1.639898972442324805e+02 1.650000000000000078e-02
2.915000000000000000e+03 2.702464442004038137e+05 2.491470294764271676e-01 1.341543353626419889e-02 1.639085752450599500e+02 1.650000000000000078e-02
2.916000000000000000e+03 2.705456290341030108e+05 2.486804691894681230e-01 1.324323587741170656e-02 1.638271491973786453e+02 1.650000000000000078e-02
2.917000000000000000e+03 2.708478785964707495e+05 2.482142172495870602e-01 1.310978350254741673e-02 1.637456188345949499e+02 1.650000000000000078e-02
2.918000000000000000e+03 2.711551893990395474e+05 2.477482737882653330e-01 1.292047601863957965e-02 1.636639838890893088e+02 1.650000000000000078e-02
2.919000000000000000e+03 2.714662341154576861e+05 2.472826429581170271e-01 1.282685481852936446e-02 1.635822440922109990e+02 1.650000000000000078e-02
2.920000000000000000e+03 2.717815066854566685e+05 2.468173546121668060e-01 1.296329904404811342e-02 1.635008380567095685e+02 1.650000000000000078e-02
2.921000000000000000e+03 2.720949266511755413e+05 2.463524220961364475e-01 1.300227060262047069e-02 1.634194375483344572e+02 1.650000000000000078e-02
2.922000000000000000e+03 2.724071202277455013e+05 2.458878454368853272e-01 1.277177252644947671e-02 1.633379320852868659e+02 1.650000000000000078e-02
2.923000000000000000e+03 2.727242801626074943e+05 2.454236245991198162e-01 1.274059727394392591e-02 1.632563213965682962e+02 1.650000000000000078e-02
2.924000000000000000e+03 2.730439782510493533e+05 2.449597595468893385e-01 1.249238958653311679e-02 1.631746052101293003e+02 1.650000000000000078e-02
2.925000000000000000e+03 2.733695674521974870e+05 2.444962502449158637e-01 1.247250054309727990e-02 1.630927832528641375e+02 1.650000000000000078e-02
2.926000000000000000e+03 2.736969701679376303e+05 2.440330966363306875e-01 1.235675792816805403e-02 1.630108552506050899e+02 1.650000000000000078e-02
2.927000000000000000e+03 2.740283968600584194e+05 2.435701740390454895e-01 1.237767914806140422e-02 1.629288356868633230e+02 1.650000000000000078e-02
2.928000000000000000e+03 2.743604965324015939e+05 2.431070658851768873e-01 1.243197343062686124e-02 1.628469443511998804e+02 1.650000000000000078e-02
2.929000000000000000e+03 2.746913703062853310e+05 2.426436870043848781e-01 1.249753435136441958e-02 1.627649464663470553e+02 1.650000000000000078e-02
2.930000000000000000e+03 2.750219783235408249e+05 2.421800396474443895e-01 1.258919472395986748e-02 1.626828417546802541e+02 1.650000000000000078e-02
2.931000000000000000e+03 2.753499706648606807e+05 2.417161260735102013e-01 1.267099273939899240e-02 1.626006299374885202e+02 1.650000000000000078e-02
2.932000000000000000e+03 2.756772330071494216e+05 2.412519485513767437e-01 1.273518592490902393e-02 1.625183107349686225e+02 1.650000000000000078e-02
2.933000000000000000e+03 2.760027126872697845e+05 2.407875093585970516e-01 1.278402877231831110e-02 1.624358838662195978e+02 1.650000000000000078e-02
2.934000000000000000e+03 2.763279241287580808e+05 2.403228446025348630e-01 1.280395935887004844e-02 1.623533490492366980e+02 1.650000000000000078e-02
2.935000000000000000e+03 2.766529071389803430e+05 2.398592988462402154e-01 1.321592299471247532e-02 1.622709009799472142e+02 1.650000000000000078e-02
2.936000000000000000e+03 2.769707254546194454e+05 2.393986273949615939e-01 1.327302986816548437e-02 1.621886420127150359e+02 1.650000000000000078e-02
2.937000000000000000e+03 2.772852753862748505e+05 2.389409401104354291e-01 1.299556736918381326e-02 1.621062748922163337e+02 1.650000000000000078e-02
2.938000000000000000e+03 2.776061220749515924e+05 2.384862275324969583e-01 1.291552326666469547e-02 1.620237993336790225e+02 1.650000000000000078e-02
2.939000000000000000e+03 2.779287793422084651e+05 2.380344803772958817e-01 1.256699570413406103e-02 1.619412150512047504e+02 1.650000000000000078e-02
2.940000000000000000e+03 2.782629635701585212e+05 2.375856895374708622e-01 1.294099164151094744e-02 1.618585217577630431e+02 1.650000000000000078e-02
2.941000000000000000e+03 2.785937414800450788e+05 2.371398460816262488e-01 1.361487649474866016e-02 1.617757191651852793e+02 1.650000000000000078e-02
2.942000000000000000e+03 2.789034704015516327e+05 2.366972859599144607e-01 1.306194542995706143e-02 1.616928069841586648e+02 1.650000000000000078e-02
2.943000000000000000e+03 2.792224217323031044e+05 2.362604670469507229e-01 1.257735524671887116e-02 1.616102002998746343e+02 1.650000000000000078e-02
2.944000000000000000e+03 2.795589484999629203e+05 2.358304476136726113e-01 1.285598372310891788e-02 1.615275818515116839e+02 1.650000000000000078e-02
2.945000000000000000e+03 2.798908280674028792e+05 2.354072128506319306e-01 1.296927676531343249e-02 1.614448536225320652e+02 1.650000000000000078e-02
2.946000000000000000e+03 2.802183681666817283e+05 2.349907445361202607e-01 1.318042326343240797e-02 1.613620153208019872e+02 1.650000000000000078e-02
2.947000000000000000e+03 2.805423769024618086e+05 2.345810255241271847e-01 1.336105006488801095e-02 1.612790666530199530e+02 1.650000000000000078e-02
2.948000000000000000e+03 2.808652067850066232e+05 2.341780397444437056e-01 1.509463703963763274e-02 1.611960073247107061e+02 1.650000000000000078e-02
2.949000000000000000e+03 2.811525867905573687e+05 2.337817520983231645e-01 1.486733798766747688e-02 1.611128370402187784e+02 1.650000000000000078e-02
2.950000000000000000e+03 2.814373405528384610e+05 2.333905721630597785e-01 1.427536262571062198e-02 1.610296250246152283e+02 1.650000000000000078e-02
2.951000000000000000e+03 2.817374844672487816e+05 2.330018080928790980e-01 1.386149689346572247e-02 1.609464652913097495e+02 1.650000000000000078e-02
2.952000000000000000e+03 2.820436341097692493e+05 2.326151944403652971e-01 1.339863192518328354e-02 1.608631940206969091e+02 1.650000000000000078e-02
2.953000000000000000e+03 2.823644836813938455e+05 2.322307274690936507e-01 1.390476553317829961e-02 1.607798109131778119e+02 1.650000000000000078e-02
2.954000000000000000e+03 2.826776565244644880e+05 2.318484035389850595e-01 1.415365976409441694e-02 1.606963156679448446e+02 1.650000000000000078e-02
2.955000000000000000e+03 2.829823948933904176e+05 2.314682191067381489e-01 1.447339344149358928e-02 1.606127079829751096e+02 1.650000000000000078e-02
2.956000000000000000e+03 2.832823798879586393e+05 2.310901707273900207e-01 1.454945268998788198e-02 1.605289875550239742e+02 1.650000000000000078e-02
2.957000000000000000e+03 2.835804189078770578e+05 2.307139615212910611e-01 1.489014489233188646e-02 1.604451540796183053e+02 1.650000000000000078e-02
2.958000000000000000e+03 2.838723203153068316e+05 2.303378046743917718e-01 1.495797145437321833e-02 1.603616310705550063e+02 1.650000000000000078e-02
2.959000000000000000e+03 2.841634375567031093e+05 2.299610301263243506e-01 1.512475806261725196e-02 1.602780630627678420e+02 1.650000000000000078e-02
2.960000000000000000e+03 2.844509504454628914e+05 2.295836380110677366e-01 1.522218441419541032e-02 1.601943817543700561e+02 1.650000000000000078e-02
2.961000000000000000e+03 2.847378057742530946e+05 2.292056296922707348e-01 1.532167642669390005e-02 1.601105868377210015e+02 1.650000000000000078e-02
2.962000000000000000e+03 2.850225588561433251e+05 2.288270065504230399e-01 1.534537436241252203e-02 1.600266780039252978e+02 1.650000000000000078e-02
2.963000000000000000e+03 2.853074610500434064e+05 2.284477699838144693e-01 1.535536670383465252e-02 1.599426549428261239e+02 1.650000000000000078e-02
2.964000000000000000e+03 2.855925319485953078e+05 2.280679446071106065e-01 1.526734674184384785e-02 1.598585173429981694e+02 1.650000000000000078e-02
2.965000000000000000e+03 2.858793854267521529e+05 2.276880668637504823e-01 1.532591279467758645e-02 1.597743429044797097e+02 1.650000000000000078e-02
2.966000000000000000e+03 2.861672138953745016e+05 2.273086727456398448e-01 1.580491861899157441e-02 1.596901317413510526e+02 1.650000000000000078e-02
2.967000000000000000e+03 2.864462131142648286e+05 2.269297850646531667e-01 1.602120729645688593e-02 1.596058053116883571e+02 1.650000000000000078e-02
2.968000000000000000e+03 2.867234379503782839e+05 2.265514032442079162e-01 1.645878857149115845e-02 1.595213632995100568e+02 1.650000000000000078e-02
2.969000000000000000e+03 2.869916235022543115e+05 2.261735267098732849e-01 1.632356727169087529e-02 1.594368053875335818e+02 1.650000000000000078e-02
2.970000000000000000e+03 2.872617203013695544e+05 2.257961548901455118e-01 1.620719968017107770e-02 1.593521312571679971e+02 1.650000000000000078e-02
2.971000000000000000e+03 2.875349799308567890e+05 2.254192867859848293e-01 1.638890075760481013e-02 1.592673405885069542e+02 1.650000000000000078e-02
2.972000000000000000e+03 2.878064291300437762e+05 2.250428413319651433e-01 1.645147595320074416e-02 1.591824266473848297e+02 1.650000000000000078e-02
2.973000000000000000e+03 2.880765324550981750e+05 2.246666436166726843e-01 1.741747370824460808e-02 1.590973713561955094e+02 1.650000000000000078e-02
2.974000000000000000e+03 2.883350425242680940e+05 2.242906706837223818e-01 1.739741623610620985e-02 1.590121985167628509e+02 1.650000000000000078e-02
2.975000000000000000e+03 2.885902880701361573e+05 2.239149224565637752e-01 1.702603881920147083e-02 1.589269078037287102e+02 1.650000000000000078e-02
2.976000000000000000e+03 2.888524170930968830e+05 2.235393988595408832e-01 1.710251504246109583e-02 1.588414988903823541e+02 1.650000000000000078e-02
2.977000000000000000e+03 2.891145795990452752e+05 2.231640998164450829e-01 1.723401316569679945e-02 1.587559714486527014e+02 1.650000000000000078e-02
2.978000000000000000e+03 2.893745891182718915e+05 2.227890252518630598e-01 1.728537246706605274e-02 1.586703251491009894e+02 1.650000000000000078e-02
2.979000000000000000e+03 2.896345107889398932e+05 2.224141720004247369e-01 1.732324451988720079e-02 1.585845596609131292e+02 1.650000000000000078e-02
2.980000000000000000e+03 2.898940531839229516e+05 2.220395273928629787e-01 1.853536460046030163e-02 1.584990341429136720e+02 1.650000000000000078e-02
2.981000000000000000e+03 2.901412635808423511e+05 2.216650881704900766e-01 1.887822056723845870e-02 1.584133917554527500e+02 1.650000000000000078e-02
2.982000000000000000e+03 2.903802326248061145e+05 2.212908542908204601e-01 1.823109349211256974e-02 1.583276296851340703e+02 1.650000000000000078e-02
